tech_name,region,country,unit,year_start,year_peak,year_sat,series_type,scale,source
Crude Oil,MAR,Morocco,thousand metric tons,1933,1963,2008,pre_saturation,national,regional_csv
Passenger Cars,VEN,Venezuela,-,1928,1983,2001,pre_saturation,national,regional_csv
Gold,PNG,Papua New Guinea,metric tons,1930,2000,2007,pre_saturation,national,regional_csv
Crude Oil,SAU,Saudi Arabia,thousand metric tons,1937,1980,2008,pre_saturation,national,regional_csv
Beer Production,JAM,Jamaica,thousand hectolitres,1937,1990,2007,pre_saturation,national,regional_csv
Cane Sugar,IRN,Iran,thousand metric tons,1940,2002,2010,pre_saturation,national,regional_csv
Synthetic Filaments,POL,Poland,thousand metric tons,1922,1980,1993,pre_saturation,national,regional_csv
Passenger Cars,NZL,New Zealand,-,1927,2000,2000,pre_saturation,national,regional_csv
Beer Production,KEN,Kenya,thousand hectolitres,1938,2007,2007,pre_saturation,national,regional_csv
Passenger Cars,PER,Peru,-,1927,1997,1997,pre_saturation,national,regional_csv
Crude Oil,HUN,Hungary,thousand metric tons,1939,2002,2008,pre_saturation,national,regional_csv
Telephones,IRL,Ireland,-,1924,1993,1993,pre_saturation,national,regional_csv
Beer Production,TZA,Tanzania,thousand hectolitres,1938,2007,2007,pre_saturation,national,regional_csv
Telegraph Traffic,GUY,Guyana,Number (millions),1884,1944,1950,saturating,national,regional_csv
Hydrochloric Acid,USA,United States of America,thousand metric tons,1929,2000,2003,pre_saturation,national,regional_csv
Postal Traffic,TUR,Turkey,Number (millions),1928,1992,1998,pre_saturation,national,regional_csv
Caustic Soda,USA,United States of America,thousand metric tons,1899,1979,1994,saturating,national,regional_csv
Telegraph Traffic,CAN,Canada,Number (millions),1912,1951,1953,saturating,national,regional_csv
Nitric Acid,USA,United States of America,thousand metric tons,1929,1997,2003,pre_saturation,national,regional_csv
Beer Production,DOM,Dominican Republic,thousand hectolitres,1936,2005,2006,pre_saturation,national,regional_csv
Synthetic Filaments,SWE,Sweden,thousand metric tons,1924,1983,1992,pre_saturation,national,regional_csv
Beer Production,PRT,Portugal,thousand hectolitres,1937,2006,2006,pre_saturation,national,regional_csv
Sulphuric Acid,GRC,Greece,thousand metric tons,1930,1997,2003,pre_saturation,national,regional_csv
Fluid Catalytic Cracking Refineries,World,World,MW,1940,2007,2007,pre_saturation,global,regional_csv
Telephones,IND,India,-,1915,1988,1988,pre_saturation,national,regional_csv
Telegraph Traffic,NGA,Nigeria,Number (millions),1901,1962,1972,pre_saturation,national,regional_csv
Sulphuric Acid,AUS,Australia,thousand metric tons,1928,1974,1995,pre_saturation,national,regional_csv
Beer Production,PAN,Panama,thousand hectolitres,1933,1999,2000,pre_saturation,national,regional_csv
Beer Production,TUR,Turkey,thousand hectolitres,1939,2006,2006,pre_saturation,national,regional_csv
Crude Oil,BRA,Brazil,thousand metric tons,1942,2008,2008,pre_saturation,national,regional_csv
Passenger Cars,IRQ,Iraq,-,1927,1989,1993,saturating,national,regional_csv
Passenger Cars,BEL,Belgium,-,1928,2001,2001,pre_saturation,national,regional_csv
Space Launches,World,World,-,1957,2022,2022,pre_saturation,global,regional_csv
Synthetic Filaments,ESP,Spain,thousand metric tons,1928,1985,1993,pre_saturation,national,regional_csv
Postal Traffic,MUS,Mauritius,Number (millions),1876,1905,1905,declining_structural,national,regional_csv
Cane Sugar,MMR,Myanmar,thousand metric tons,1945,2008,2010,saturating,national,regional_csv
Milk Production,URY,Uruguay,thousand metric tons,1937,2009,2010,pre_saturation,national,regional_csv
Telephones,PRT,Portugal,-,1929,1998,1998,pre_saturation,national,regional_csv
Space Launches,RUS,Russia,-,1957,1981,2022,pre_saturation,national,regional_csv
Passenger Cars,PAN,Panama,-,1928,1997,1997,pre_saturation,national,regional_csv
Milk Production,TUR,Turkey,thousand metric tons,1945,2010,2010,pre_saturation,national,regional_csv
Nuclear Weapons,USA,United States,-,1945,1967,2010,pre_saturation,national,regional_csv
Telephones,ARG,Argentina,-,1913,1988,1988,pre_saturation,national,regional_csv
Railroad,IRQ,Iraq,kilometers,1921,1972,1975,saturating,national,regional_csv
Telegraph Traffic,URY,Uruguay,Number (millions),1910,1962,1978,pre_saturation,national,regional_csv
Passenger Cars,TUR,Turkey,-,1930,2003,2003,pre_saturation,national,regional_csv
Telephones,LKA,Sri Lanka,-,1922,1988,1988,pre_saturation,national,regional_csv
Telegraph Traffic,COL,Colombia,Number (millions),1911,1982,1987,pre_saturation,national,regional_csv
Milk Production,ITA,Italy,thousand metric tons,1946,2000,2010,pre_saturation,national,regional_csv
Milk Production,ZAF,South Africa,thousand metric tons,1946,2010,2010,pre_saturation,national,regional_csv
Space Launches,USA,United States,-,1958,2022,2022,pre_saturation,national,regional_csv
Crude Oil,CUB,Cuba,thousand metric tons,1944,2003,2008,pre_saturation,national,regional_csv
Passenger Cars,EGY,Egypt,-,1928,1997,1997,pre_saturation,national,regional_csv
Cane Sugar,TZA,Tanzania,thousand metric tons,1946,2010,2010,pre_saturation,national,regional_csv
Railroad,SYR,Syria,kilometers,1922,1988,1988,pre_saturation,national,regional_csv
Synthetic Filaments,COL,Colombia,thousand metric tons,1939,1993,2003,pre_saturation,national,regional_csv
Passenger Cars,IND,India,-,1935,2000,2000,pre_saturation,national,regional_csv
Zinc,PER,Peru,thousand metric tons,1940,2001,2003,pre_saturation,national,regional_csv
Beer Production,ISR,Israel,thousand hectolitres,1935,1993,1998,pre_saturation,national,regional_csv
Passenger Cars,MWI,Malawi,-,1926,1990,1992,pre_saturation,national,regional_csv
Telephones,ZAF,South Africa,-,1925,1988,1988,pre_saturation,national,regional_csv
Postal Traffic,DZA,Algeria,Number (millions),1926,1993,1993,pre_saturation,national,regional_csv
Crude Oil,NLD,Netherlands,thousand metric tons,1946,1986,2008,pre_saturation,national,regional_csv
Crude Oil,KWT,Kuwait,thousand metric tons,1946,1972,2008,pre_saturation,national,regional_csv
Synthetic Filaments,ARG,Argentina,thousand metric tons,1936,1986,1998,pre_saturation,national,regional_csv
Telephones,BRA,Brazil,-,1907,1988,1988,pre_saturation,national,regional_csv
Cane Sugar,PAK,Pakistan,thousand metric tons,1948,2008,2010,pre_saturation,national,regional_csv
Passenger Cars,THA,Thailand,-,1930,1997,1997,pre_saturation,national,regional_csv
Beer Production,PRY,Paraguay,thousand hectolitres,1930,1993,1993,pre_saturation,national,regional_csv
Milk Production,ISR,Israel,thousand metric tons,1948,2008,2010,saturating,national,regional_csv
Cane Sugar,ZWE,Zimbabwe,thousand metric tons,1948,1999,2010,pre_saturation,national,regional_csv
Beer Production,GTM,Guatemala,thousand hectolitres,1931,1996,2000,pre_saturation,national,regional_csv
Passenger Cars,PRT,Portugal,-,1931,1993,1998,pre_saturation,national,regional_csv
Sulphuric Acid,PER,Peru,thousand metric tons,1942,2003,2003,pre_saturation,national,regional_csv
Cane Sugar,CHN,China,thousand metric tons,1949,2008,2010,pre_saturation,national,regional_csv
Zinc,ARG,Argentina,thousand metric tons,1942,1998,2003,saturating,national,regional_csv
Crude Oil,TUR,Turkey,thousand metric tons,1947,1991,2008,pre_saturation,national,regional_csv
Nuclear Weapons,RUS,Russia,-,1949,1986,2010,pre_saturation,national,regional_csv
Nickel Production,ZAF,South Africa,thousand metric tons,1941,2003,2004,pre_saturation,national,regional_csv
Steamships,ITA,Italy,-,1862,1924,1925,pre_saturation,national,regional_csv
Milk Production,EGY,Egypt,thousand metric tons,1947,2008,2010,pre_saturation,national,regional_csv
Aquaculture Production,LAO,Lao PDR,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,LTU,Lithuania,metric tons,1960,1991,2020,pre_saturation,national,regional_csv
Aquaculture Production,MOZ,Mozambique,metric tons,1960,2003,2020,pre_saturation,national,regional_csv
Aquaculture Production,MWI,Malawi,metric tons,1960,2017,2020,pre_saturation,national,regional_csv
Aquaculture Production,MAR,Morocco,metric tons,1960,1999,2020,pre_saturation,national,regional_csv
Aquaculture Production,KOR,"Korea, Rep.",metric tons,1960,2019,2020,pre_saturation,national,regional_csv
Aquaculture Production,MNE,Montenegro,metric tons,1960,2018,2020,pre_saturation,national,regional_csv
Aquaculture Production,KGZ,Kyrgyz Republic,metric tons,1960,2019,2020,pre_saturation,national,regional_csv
Crude Oil,PAK,Pakistan,thousand metric tons,1948,1991,2008,pre_saturation,national,regional_csv
Aquaculture Production,MUS,Mauritius,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,MDG,Madagascar,metric tons,1960,2017,2020,pre_saturation,national,regional_csv
Aquaculture Production,MEX,Mexico,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,MDA,Moldova,metric tons,1960,2019,2020,pre_saturation,national,regional_csv
Aquaculture Production,MLT,Malta,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,LBY,Libya,metric tons,1960,2005,2020,pre_saturation,national,regional_csv
Aquaculture Production,LBR,Liberia,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,KWT,Kuwait,metric tons,1960,2006,2020,pre_saturation,national,regional_csv
Aquaculture Production,LSO,Lesotho,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,KIR,Kiribati,metric tons,1960,2000,2020,pre_saturation,national,regional_csv
Aquaculture Production,MLI,Mali,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,LVA,Latvia,metric tons,1960,1989,2020,pre_saturation,national,regional_csv
Aquaculture Production,PRK,"Korea, Dem. People's Rep.",metric tons,1960,1989,2020,pre_saturation,national,regional_csv
Aquaculture Production,MHL,Marshall Islands,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,MYS,Malaysia,metric tons,1960,2012,2020,pre_saturation,national,regional_csv
Aquaculture Production,FSM,"Micronesia, Fed. Sts.",metric tons,1960,1985,2020,pre_saturation,national,regional_csv
Aquaculture Production,LBN,Lebanon,metric tons,1960,2011,2020,pre_saturation,national,regional_csv
Aquaculture Production,AFG,Afghanistan,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,KEN,Kenya,metric tons,1960,2014,2020,pre_saturation,national,regional_csv
Aquaculture Production,BWA,Botswana,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,VGB,British Virgin Islands,metric tons,1960,2017,2020,saturating,national,regional_csv
Aquaculture Production,BRN,Brunei Darussalam,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,BGR,Bulgaria,metric tons,1960,2019,2020,pre_saturation,national,regional_csv
Aquaculture Production,BFA,Burkina Faso,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,BDI,Burundi,metric tons,1960,2019,2020,pre_saturation,national,regional_csv
Aquaculture Production,CPV,Cabo Verde,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,KHM,Cambodia,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,CMR,Cameroon,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,CAN,Canada,metric tons,1960,2016,2018,saturating,national,regional_csv
Aquaculture Production,CAF,Central African Republic,metric tons,1960,1992,2020,pre_saturation,national,regional_csv
Aquaculture Production,TCD,Chad,metric tons,1960,2015,2020,pre_saturation,national,regional_csv
Aquaculture Production,CHL,Chile,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,CHN,China,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,COL,Colombia,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,COD,"Congo, Dem. Rep.",metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Telegraph Traffic,CHN,China,Number (millions),1929,1988,1993,pre_saturation,national,regional_csv
Aquaculture Production,COG,"Congo, Rep.",metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,CRI,Costa Rica,metric tons,1960,2013,2020,pre_saturation,national,regional_csv
Aquaculture Production,CIV,Cote d'Ivoire,metric tons,1960,2019,2020,pre_saturation,national,regional_csv
Aquaculture Production,HRV,Croatia,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,CUB,Cuba,metric tons,1960,1999,2020,pre_saturation,national,regional_csv
Aquaculture Production,BRA,Brazil,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,BIH,Bosnia and Herzegovina,metric tons,1960,2006,2010,saturating,national,regional_csv
Aquaculture Production,CYP,Cyprus,metric tons,1960,2019,2020,pre_saturation,national,regional_csv
Aquaculture Production,BOL,Bolivia,metric tons,1960,2019,2020,pre_saturation,national,regional_csv
Aquaculture Production,ALB,Albania,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,World,World,metric tons,1960,2020,2020,pre_saturation,global,regional_csv
Aquaculture Production,DZA,Algeria,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,ASM,American Samoa,metric tons,1960,2011,2020,saturating,national,regional_csv
Aquaculture Production,AGO,Angola,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,ATG,Antigua and Barbuda,metric tons,1960,2014,2020,saturating,national,regional_csv
Aquaculture Production,ARG,Argentina,metric tons,1960,2014,2020,pre_saturation,national,regional_csv
Aquaculture Production,ARM,Armenia,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,ABW,Aruba,metric tons,1960,2011,2020,pre_saturation,national,regional_csv
Aquaculture Production,AUS,Australia,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,AUT,Austria,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,AZE,Azerbaijan,metric tons,1960,1991,2020,pre_saturation,national,regional_csv
Aquaculture Production,BHS,"Bahamas, The",metric tons,1960,2005,2020,pre_saturation,national,regional_csv
Aquaculture Production,BHR,Bahrain,metric tons,1960,2016,2020,pre_saturation,national,regional_csv
Aquaculture Production,BGD,Bangladesh,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,BRB,Barbados,metric tons,1960,2016,2020,saturating,national,regional_csv
Aquaculture Production,BLR,Belarus,metric tons,1960,1989,2020,pre_saturation,national,regional_csv
Aquaculture Production,BEL,Belgium,metric tons,1960,2000,2002,saturating,national,regional_csv
Aquaculture Production,BLZ,Belize,metric tons,1960,2004,2020,pre_saturation,national,regional_csv
Aquaculture Production,BEN,Benin,metric tons,1960,2019,2020,pre_saturation,national,regional_csv
Aquaculture Production,BTN,Bhutan,metric tons,1960,2018,2020,pre_saturation,national,regional_csv
Aquaculture Production,CUW,Curacao,metric tons,1960,2015,2018,saturating,national,regional_csv
Aquaculture Production,CZE,Czechia,metric tons,1960,2018,2020,pre_saturation,national,regional_csv
Aquaculture Production,KAZ,Kazakhstan,metric tons,1960,1991,2020,pre_saturation,national,regional_csv
Aquaculture Production,GTM,Guatemala,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,GNB,Guinea-Bissau,metric tons,1960,2017,2020,pre_saturation,national,regional_csv
Passenger Cars,DOM,Dominican Republic,-,1928,1996,1996,pre_saturation,national,regional_csv
Passenger Cars,KEN,Kenya,-,1932,1997,1997,pre_saturation,national,regional_csv
Aquaculture Production,GUY,Guyana,metric tons,1960,2017,2020,pre_saturation,national,regional_csv
Aquaculture Production,HTI,Haiti,metric tons,1960,2019,2020,pre_saturation,national,regional_csv
Aquaculture Production,HND,Honduras,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,HKG,"Hong Kong SAR, China",metric tons,1960,1988,2020,pre_saturation,national,regional_csv
Aquaculture Production,HUN,Hungary,metric tons,1960,1983,2020,pre_saturation,national,regional_csv
Aquaculture Production,ISL,Iceland,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,IND,India,metric tons,1960,2020,2020,pre_saturation,national,regional_csv
Aquaculture Production,IDN,Indonesia,metric tons,1960,2017,2019,saturating,national,regional_csv
